"Comment créer un endpoint REST pour télécharger un fichier ?","Dans FastAPI, utilise from fastapi.responses import FileResponse. Crée une route @app.get('/download/{filename}') qui retourne FileResponse(f'files/{filename}', media_type='application/octet-stream', filename=filename). Vérifie l’accès avec un token. Ajoute un header Content-Disposition pour forcer le téléchargement."
"Comment ajouter un modèle de Machine Learning à Django ?","Crée un module ml/ avec ton modèle model.pkl. Dans views.py, charge le modèle avec joblib.load('ml/model.pkl') et crée une vue /predict qui reçoit un POST JSON, transforme les données, appelle model.predict(), et renvoie le résultat. Ajoute une page HTML avec un formulaire pour tester la prédiction."
"Comment intégrer Bootstrap dans un projet Django ?","Dans base.html, ajoute le lien CDN Bootstrap dans le <head>. Utilise les classes Bootstrap (container, btn, form-control) dans tes templates. Pour des composants interactifs (modales, dropdowns), importe aussi le JS Bootstrap et Popper.js. Tu peux également installer via npm et gérer avec Webpack."
"Comment déployer une application Django sur Render ?","Connecte ton repo GitHub à Render. Choisis “Django” comme type d’app. Configure les variables d’environnement (SECRET_KEY, DATABASE_URL). Render détecte automatiquement le fichier manage.py. Spécifie la commande de démarrage : gunicorn mon_projet.wsgi. Active l’autoscaling et les migrations automatiques."
"Comment utiliser GitHub Actions pour tester un projet Django ?","Crée .github/workflows/test.yml avec un job Python. Installe les dépendances (pip install -r requirements.txt), configure une base SQLite, et lance python manage.py test. Ajoute une matrice Python 3.9/3.10. Ajoute un badge dans ton README pour afficher le statut CI. Configure la coverage avec pytest-cov."
"Comment intégrer une API externe météo dans un site Django ?","Installe requests, crée une vue meteo_view qui appelle requests.get('https://api.openweathermap.org/...') avec la clé API. Parse le JSON et passe les données au template meteo.html. Ajoute un champ de recherche pour la ville. Affiche la température, la description, et une icône dynamique."
"Comment générer un script de base de données automatiquement ?","Utilise python manage.py makemigrations pour générer les scripts de migration. Django crée des fichiers dans /migrations/ décrivant les changements de schéma. Exécute python manage.py sqlmigrate app_name 0001_initial pour voir le SQL. Applique avec python manage.py migrate."
"Comment créer une interface utilisateur HTML responsive ?","Utilise des media queries CSS ou un framework comme TailwindCSS. Exemple : <div class='flex flex-col md:flex-row'>. Ajoute des classes utilitaires (w-full md:w-1/2). Teste avec les outils de développement Chrome. Utilise meta viewport dans le <head> pour l’adaptation mobile."
"Comment créer un formulaire dynamique en React ?","Utilise useState pour suivre les valeurs, et map() pour générer les champs à partir d’un tableau de configuration. Exemple : {fields.map(f => <input key={f.id} name={f.name} onChange={handleChange}/> )}. Ajoute la validation en temps réel et un bouton d’ajout de champ. Gère la soumission avec onSubmit."
"Comment intégrer TensorFlow à une API FastAPI ?","Installe tensorflow et charge ton modèle tf.keras.models.load_model('model.h5'). Crée un endpoint /predict recevant un JSON, converti en numpy.array. Passe-le dans model.predict() et retourne le résultat. Utilise un threadpool ou asyncio pour éviter le blocage. Prévois un timeout pour chaque requête."
"Comment implémenter un chatbot simple avec LangChain ?","Installe langchain et un LLM (ex: OpenAI). Déclare une ConversationChain avec un MemoryBuffer. Crée une fonction ask_user(input) qui retourne la réponse du modèle. Intègre ce système dans FastAPI via un endpoint /chat. Ajoute un front React avec WebSocket pour afficher la conversation en temps réel."
"Comment gérer un projet multi-applications Django ?","Crée plusieurs apps (users, blog, comments). Chaque app a son propre models.py et urls.py. Regroupe les routes dans project/urls.py. Garde une cohérence de nommage (users/, blog/, comments/). Crée une base commune (User) et relie les autres modèles avec des clés étrangères."
"Comment optimiser les requêtes SQL dans Django ?","Pour optimiser les requêtes Django : 1) Utilise select_related() pour les ForeignKey et OneToOne afin de réduire les requêtes N+1, 2) Utilise prefetch_related() pour les relations ManyToMany et reverse ForeignKey, 3) Ajoute des index sur les colonnes fréquemment filtrées avec db_index=True, 4) Utilise only() et defer() pour limiter les champs récupérés, 5) Active le query logging avec DEBUG_TOOLBAR pour identifier les requêtes lentes, 6) Utilise aggregate() et annotate() pour les calculs en base, 7) Cache les résultats avec Redis pour les requêtes répétitives."
"Comment implémenter un système de pagination dans une API REST ?","Pour la pagination REST : 1) Utilise les query params ?page=1&limit=20, 2) Dans FastAPI, crée des paramètres page: int = 1 et limit: int = 20, 3) Calcule offset = (page - 1) * limit, 4) Retourne total_count, page, limit, et results dans la réponse JSON, 5) Ajoute des liens next/previous, 6) Limite le max à 100 items par page pour la performance, 7) Ajoute un header X-Total-Count pour les métadonnées."
"Comment sécuriser une API contre les injections SQL ?","Pour prévenir les injections SQL : 1) Utilise TOUJOURS des requêtes paramétrées (prepared statements), 2) Avec SQLAlchemy, utilise les ORM methods qui échappent automatiquement, 3) Ne concatène JAMAIS des strings dans les requêtes SQL, 4) Valide et sanitise toutes les entrées utilisateur avec Pydantic, 5) Utilise des whitelists pour les noms de colonnes dynamiques, 6) Active le mode strict du parser SQL, 7) Log et alerte sur les tentatives d'injection détectées."
"Comment créer un système de notifications push dans une application web ?","Pour les notifications push : 1) Utilise l'API Push du navigateur avec service workers, 2) Demande la permission avec Notification.requestPermission(), 3) Enregistre le service worker et récupère la subscription, 4) Stocke les subscriptions en base côté serveur, 5) Utilise une lib comme web-push pour envoyer depuis le backend, 6) Génère des clés VAPID pour l'authentification, 7) Gère les cas où le user refuse ou révoque la permission, 8) Teste sur plusieurs navigateurs."
"Comment implémenter un rate limiter dans FastAPI ?","Pour limiter le taux de requêtes : 1) Installe slowapi, 2) Configure un limiter avec @limiter.limit('5/minute'), 3) Identifie les clients par IP ou clé API, 4) Stocke les compteurs dans Redis pour la persistence, 5) Retourne un code 429 Too Many Requests avec un header Retry-After, 6) Implémente des limites différentes selon les endpoints (login plus strict), 7) Whitelist les IPs de confiance, 8) Log les dépassements pour détecter les abus."
"Comment créer un système de queues de messages avec RabbitMQ ?","Pour RabbitMQ : 1) Installe pika (client Python), 2) Crée une connexion et un channel, 3) Déclare une queue avec channel.queue_declare(), 4) Publie des messages avec basic_publish(), 5) Consomme avec basic_consume() et un callback, 6) Implémente le acknowledge manuel pour la fiabilité, 7) Configure des exchanges (direct, topic, fanout) selon le besoin, 8) Gère la reconnexion automatique en cas de perte, 9) Monitore avec RabbitMQ Management UI."
"Comment implémenter le pattern Repository dans une architecture backend ?","Le pattern Repository : 1) Crée une interface IRepository avec les méthodes CRUD abstraites, 2) Implémente des classes concrètes (UserRepository, TaskRepository), 3) Injecte le repository dans les services via dependency injection, 4) Isole la logique de persistence de la logique métier, 5) Facilite les tests avec des mock repositories, 6) Permet de changer facilement de source de données (SQL vers NoSQL), 7) Ajoute des méthodes spécifiques au domaine (find_by_email, find_active_users)."
"Comment gérer les migrations de base de données avec Alembic ?","Avec Alembic : 1) Installe alembic et initialise avec alembic init alembic, 2) Configure sqlalchemy.url dans alembic.ini, 3) Crée une migration avec alembic revision --autogenerate -m 'description', 4) Vérifie le fichier de migration généré dans /versions, 5) Applique avec alembic upgrade head, 6) Rollback avec alembic downgrade -1, 7) Gère les migrations en équipe avec git, 8) Teste les migrations sur un clone de prod avant déploiement."
"Comment implémenter une recherche full-text avec Elasticsearch ?","Pour Elasticsearch : 1) Installe elasticsearch-py, 2) Crée un index avec un mapping défini, 3) Indexe les documents avec client.index(), 4) Effectue des recherches avec client.search() et DSL queries, 5) Utilise match_query pour la recherche textuelle fuzzy, 6) Configure des analyzers personnalisés (français, stopwords), 7) Implémente l'autocomplétion avec completion suggester, 8) Gère la synchronisation avec la base principale via des workers."
